source_id	title	url	normalized_url	source_format	source_type	resource_type	publisher	organization_id	collection_hint	evidence_role	topic_tags	audience	language	link_check_status	ingest_status	ingest_priority	source_status	duplicate_group_id	notes	source_context	duplicate_count	duplicate_merged	merged_titles	collection_hints	source_types_seen	resource_types_seen	publishers_seen	organizations_seen	source_contexts	registry_schema_version	registry_role	user_facing_knowledge	recommended_pipeline	dedupe_key
nagemisabivahendid_silmalaegas	Silmalaegas	https://silmalaegas.laegas.ee/	https://silmalaegas.laegas.ee/	html	web_page	web_page	Nägemisabivahendid	nagemisabivahendid	source_registry	background	"[""Abivahendid"", ""Nägemisabivahendid""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Nägemisabivahendid"", ""heading_4"": null, ""line"": 104, ""order"": 72}"	0	False	"[""Silmalaegas""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Nägemisabivahendid""]"	"[""nagemisabivahendid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Nägemisabivahendid"", ""line"": 104, ""order"": 72}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://silmalaegas.laegas.ee/
nagemisabivahendid_eesti_nagemistervisekeskus_abivahendid	Eesti Nägemistervisekeskus / abivahendid	https://silmatervis.ee/abivahendid/	https://silmatervis.ee/abivahendid	html	web_page	web_page	Nägemisabivahendid	nagemisabivahendid	source_registry	background	"[""Abivahendid"", ""Nägemisabivahendid"", ""abivahendid""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Nägemisabivahendid"", ""heading_4"": null, ""line"": 105, ""order"": 73}"	0	False	"[""Eesti Nägemistervisekeskus / abivahendid""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Nägemisabivahendid""]"	"[""nagemisabivahendid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Nägemisabivahendid"", ""line"": 105, ""order"": 73}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://silmatervis.ee/abivahendid
kuulmisabivahendid_kuulmisrehabilitatsiooni_keskus	Kuulmisrehabilitatsiooni Keskus	https://heakuulmine.ee/	https://heakuulmine.ee/	html	web_page	web_page	Kuulmisabivahendid	kuulmisabivahendid	source_registry	background	"[""Abivahendid"", ""Kuulmisabivahendid"", ""rehabilitatsioon""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Kuulmisabivahendid"", ""heading_4"": null, ""line"": 108, ""order"": 74}"	0	False	"[""Kuulmisrehabilitatsiooni Keskus""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Kuulmisabivahendid""]"	"[""kuulmisabivahendid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Kuulmisabivahendid"", ""line"": 108, ""order"": 74}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://heakuulmine.ee/
kuulmisabivahendid_audiomed_kuulmiskeskus	Audiomed kuulmiskeskus	https://kuulmiseni.ee/	https://kuulmiseni.ee/	html	web_page	web_page	Kuulmisabivahendid	kuulmisabivahendid	source_registry	background	"[""Abivahendid"", ""Kuulmisabivahendid""]"	BOTH	et	"[""Search-confirmed""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Kuulmisabivahendid"", ""heading_4"": null, ""line"": 109, ""order"": 75}"	0	False	"[""Audiomed kuulmiskeskus""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Kuulmisabivahendid""]"	"[""kuulmisabivahendid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Kuulmisabivahendid"", ""line"": 109, ""order"": 75}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://kuulmiseni.ee/
kuulmisabivahendid_kuuldeaparaadid_ou	Kuuldeaparaadid OÜ	https://kuuldeaparaadid.ee/	https://kuuldeaparaadid.ee/	html	web_page	web_page	Kuulmisabivahendid	kuulmisabivahendid	source_registry	background	"[""Abivahendid"", ""Kuulmisabivahendid""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Kuulmisabivahendid"", ""heading_4"": null, ""line"": 110, ""order"": 76}"	0	False	"[""Kuuldeaparaadid OÜ""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Kuulmisabivahendid""]"	"[""kuulmisabivahendid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Kuulmisabivahendid"", ""line"": 110, ""order"": 76}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://kuuldeaparaadid.ee/
kuulmisabivahendid_tervise_abi_kuulmisabivahendid	Tervise Abi / kuulmisabivahendid	https://terviseabi.ee/tootekategooria/kuulmisabivahendid/	https://terviseabi.ee/tootekategooria/kuulmisabivahendid	html	web_page	web_page	Kuulmisabivahendid	kuulmisabivahendid	source_registry	background	"[""Abivahendid"", ""Kuulmisabivahendid"", ""abivahendid""]"	BOTH	et	"[""Search-confirmed""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Kuulmisabivahendid"", ""heading_4"": null, ""line"": 111, ""order"": 77}"	0	False	"[""Tervise Abi / kuulmisabivahendid""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Kuulmisabivahendid""]"	"[""kuulmisabivahendid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Kuulmisabivahendid"", ""line"": 111, ""order"": 77}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://terviseabi.ee/tootekategooria/kuulmisabivahendid
remont_hooldus_ortoosid_itak_remont_ja_hooldus	ITAK remont ja hooldus	https://www.itak.ee/invaabivahendite-remont-ja-hooldus/	https://www.itak.ee/invaabivahendite-remont-ja-hooldus	html	web_page	web_page	Remont, hooldus, ortoosid	remont_hooldus_ortoosid	source_registry	background	"[""Abivahendid"", ""Remont, hooldus, ortoosid""]"	BOTH	et	"[""Review""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""heading_4"": null, ""line"": 114, ""order"": 78}"	0	False	"[""ITAK remont ja hooldus""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Remont, hooldus, ortoosid""]"	"[""remont_hooldus_ortoosid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""line"": 114, ""order"": 78}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://www.itak.ee/invaabivahendite-remont-ja-hooldus
remont_hooldus_ortoosid_e_ratastoolid	E-ratastoolid	https://www.e-ratastoolid.eu/	https://www.e-ratastoolid.eu/	html	web_page	web_page	Remont, hooldus, ortoosid	remont_hooldus_ortoosid	source_registry	background	"[""Abivahendid"", ""Remont, hooldus, ortoosid""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""heading_4"": null, ""line"": 115, ""order"": 79}"	0	False	"[""E-ratastoolid""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Remont, hooldus, ortoosid""]"	"[""remont_hooldus_ortoosid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""line"": 115, ""order"": 79}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://www.e-ratastoolid.eu/
remont_hooldus_ortoosid_ortopeediakeskus	Ortopeediakeskus	https://ortopeediakeskus.ee/	https://ortopeediakeskus.ee/	html	web_page	web_page	Remont, hooldus, ortoosid	remont_hooldus_ortoosid	source_registry	background	"[""Abivahendid"", ""Remont, hooldus, ortoosid""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""heading_4"": null, ""line"": 116, ""order"": 80}"	0	False	"[""Ortopeediakeskus""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Remont, hooldus, ortoosid""]"	"[""remont_hooldus_ortoosid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""line"": 116, ""order"": 80}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://ortopeediakeskus.ee/
remont_hooldus_ortoosid_ortopeediakeskus_abivahendite_taotlemine	Ortopeediakeskus / abivahendite taotlemine	https://ortopeediakeskus.ee/abivahendite-taotlemine/	https://ortopeediakeskus.ee/abivahendite-taotlemine	html	web_page	web_page	Remont, hooldus, ortoosid	remont_hooldus_ortoosid	source_registry	background	"[""Abivahendid"", ""Remont, hooldus, ortoosid"", ""abivahendid""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""heading_4"": null, ""line"": 117, ""order"": 81}"	0	False	"[""Ortopeediakeskus / abivahendite taotlemine""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Remont, hooldus, ortoosid""]"	"[""remont_hooldus_ortoosid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""line"": 117, ""order"": 81}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://ortopeediakeskus.ee/abivahendite-taotlemine
remont_hooldus_ortoosid_eesti_ortoosikeskus	Eesti Ortoosikeskus	https://www.ortoosikeskus.ee/	https://www.ortoosikeskus.ee/	html	web_page	web_page	Remont, hooldus, ortoosid	remont_hooldus_ortoosid	source_registry	background	"[""Abivahendid"", ""Remont, hooldus, ortoosid""]"	BOTH	et	"[""Search-confirmed""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""heading_4"": null, ""line"": 118, ""order"": 82}"	0	False	"[""Eesti Ortoosikeskus""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Remont, hooldus, ortoosid""]"	"[""remont_hooldus_ortoosid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""line"": 118, ""order"": 82}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://www.ortoosikeskus.ee/
remont_hooldus_ortoosid_jalaexpert	Jalaexpert	https://jalaexpert.ee/	https://jalaexpert.ee/	html	web_page	web_page	Remont, hooldus, ortoosid	remont_hooldus_ortoosid	source_registry	background	"[""Abivahendid"", ""Remont, hooldus, ortoosid""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""heading_4"": null, ""line"": 119, ""order"": 83}"	0	False	"[""Jalaexpert""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Remont, hooldus, ortoosid""]"	"[""remont_hooldus_ortoosid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""line"": 119, ""order"": 83}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://jalaexpert.ee/
remont_hooldus_ortoosid_jalakabinet	Jalakabinet	https://jalakabinet.ee/	https://jalakabinet.ee/	html	web_page	web_page	Remont, hooldus, ortoosid	remont_hooldus_ortoosid	source_registry	background	"[""Abivahendid"", ""Remont, hooldus, ortoosid""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""heading_4"": null, ""line"": 120, ""order"": 84}"	0	False	"[""Jalakabinet""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Remont, hooldus, ortoosid""]"	"[""remont_hooldus_ortoosid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""line"": 120, ""order"": 84}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://jalakabinet.ee/
remont_hooldus_ortoosid_mediq_eesti	Mediq Eesti	https://mediq.ee/	https://mediq.ee/	html	web_page	web_page	Remont, hooldus, ortoosid	remont_hooldus_ortoosid	source_registry	background	"[""Abivahendid"", ""Remont, hooldus, ortoosid""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""heading_4"": null, ""line"": 121, ""order"": 85}"	0	False	"[""Mediq Eesti""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Remont, hooldus, ortoosid""]"	"[""remont_hooldus_ortoosid""]"	"[{""heading_2"": ""3) Abivahendid"", ""heading_3"": ""Remont, hooldus, ortoosid"", ""line"": 121, ""order"": 85}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://mediq.ee/
4_ligipaasetavus_eesti_ee_ligipaasetavuse_juhis	eesti.ee ligipääsetavuse juhis	https://www.eesti.ee/eraisik/et/artikkel/ligipaasetavuse-juhis	https://www.eesti.ee/eraisik/et/artikkel/ligipaasetavuse-juhis	html	web_page	web_page	4) Ligipääsetavus	4_ligipaasetavus	source_registry	background	"[""Ligipääsetavus"", ""ligipääsetavus""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""4) Ligipääsetavus"", ""heading_3"": null, ""heading_4"": null, ""line"": 125, ""order"": 86}"	0	False	"[""eesti.ee ligipääsetavuse juhis""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""4) Ligipääsetavus""]"	"[""4_ligipaasetavus""]"	"[{""heading_2"": ""4) Ligipääsetavus"", ""line"": 125, ""order"": 86}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://www.eesti.ee/eraisik/et/artikkel/ligipaasetavuse-juhis
4_ligipaasetavus_sotsiaalministeeriumi_kompetentsikeskus_ligipaasetavus	Sotsiaalministeeriumi kompetentsikeskus / ligipääsetavus	https://kompetentsikeskus.sm.ee/et/vordsed-voimalused/ligipaasetavus	https://kompetentsikeskus.sm.ee/et/vordsed-voimalused/ligipaasetavus	html	web_page	web_page	4) Ligipääsetavus	4_ligipaasetavus	source_registry	background	"[""Ligipääsetavus"", ""ligipääsetavus""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""4) Ligipääsetavus"", ""heading_3"": null, ""heading_4"": null, ""line"": 126, ""order"": 87}"	0	False	"[""Sotsiaalministeeriumi kompetentsikeskus / ligipääsetavus""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""4) Ligipääsetavus""]"	"[""4_ligipaasetavus""]"	"[{""heading_2"": ""4) Ligipääsetavus"", ""line"": 126, ""order"": 87}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://kompetentsikeskus.sm.ee/et/vordsed-voimalused/ligipaasetavus
4_ligipaasetavus_mis_on_ligipaasetavus	Mis on ligipääsetavus?	https://kompetentsikeskus.sm.ee/et/vordsed-voimalused/ligipaasetavus/mis-see/aluspohimotted/mis-ligipaasetavus	https://kompetentsikeskus.sm.ee/et/vordsed-voimalused/ligipaasetavus/mis-see/aluspohimotted/mis-ligipaasetavus	html	web_page	web_page	4) Ligipääsetavus	4_ligipaasetavus	source_registry	background	"[""Ligipääsetavus"", ""ligipääsetavus""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""4) Ligipääsetavus"", ""heading_3"": null, ""heading_4"": null, ""line"": 127, ""order"": 88}"	0	False	"[""Mis on ligipääsetavus?""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""4) Ligipääsetavus""]"	"[""4_ligipaasetavus""]"	"[{""heading_2"": ""4) Ligipääsetavus"", ""line"": 127, ""order"": 88}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://kompetentsikeskus.sm.ee/et/vordsed-voimalused/ligipaasetavus/mis-see/aluspohimotted/mis-ligipaasetavus
4_ligipaasetavus_ligipaasetavuse_tagamine_sotsiaalkaitse_ja_sotsiaalse_kaasat	Ligipääsetavuse tagamine sotsiaalkaitse ja sotsiaalse kaasatuse valdkonnas	https://kompetentsikeskus.sm.ee/et/abiks-rakendajale/2021-2027/toetuse-taotlejale-ja-saajale/digitooriist/kuidas-projektis-tagada-ligipaasetavus/ligipaasetavuse-tagamine-sotsiaalkaitse-ja-sotsiaalse-kaasatuse-valdkonnas	https://kompetentsikeskus.sm.ee/et/abiks-rakendajale/2021-2027/toetuse-taotlejale-ja-saajale/digitooriist/kuidas-projektis-tagada-ligipaasetavus/ligipaasetavuse-tagamine-sotsiaalkaitse-ja-sotsiaalse-kaasatuse-valdkonnas	html	web_page	web_page	4) Ligipääsetavus	4_ligipaasetavus	source_registry	background	"[""Ligipääsetavus"", ""ligipääsetavus""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""4) Ligipääsetavus"", ""heading_3"": null, ""heading_4"": null, ""line"": 128, ""order"": 89}"	0	False	"[""Ligipääsetavuse tagamine sotsiaalkaitse ja sotsiaalse kaasatuse valdkonnas""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""4) Ligipääsetavus""]"	"[""4_ligipaasetavus""]"	"[{""heading_2"": ""4) Ligipääsetavus"", ""line"": 128, ""order"": 89}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://kompetentsikeskus.sm.ee/et/abiks-rakendajale/2021-2027/toetuse-taotlejale-ja-saajale/digitooriist/kuidas-projektis-tagada-ligipaasetavus/ligipaasetavuse-tagamine-sotsiaalkaitse-ja-sotsiaalse-kaasatuse-valdkonnas
tervise_arengu_instituut_tai_ligipaasetavus_kelle_jaoks	TAI: Ligipääsetavus – kelle jaoks?	https://www.tai.ee/et/sotsiaaltoo/ligipaasetavus-kelle-jaoks	https://www.tai.ee/et/sotsiaaltoo/ligipaasetavus-kelle-jaoks	html	journal_article	professional_article	Tervise Arengu Instituut	tervise_arengu_instituut	sotsiaaltoo_articles	methodology_background	"[""Ligipääsetavus"", ""ligipääsetavus""]"	BOTH	et	"[""OK""]"	referenced_only	medium	known			"{""heading_2"": ""4) Ligipääsetavus"", ""heading_3"": null, ""heading_4"": null, ""line"": 129, ""order"": 90}"	0	False	"[""TAI: Ligipääsetavus – kelle jaoks?""]"	"[""sotsiaaltoo_articles""]"	"[""journal_article""]"	"[""professional_article""]"	"[""Tervise Arengu Instituut""]"	"[""tervise_arengu_instituut""]"	"[{""heading_2"": ""4) Ligipääsetavus"", ""line"": 129, ""order"": 90}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	journal_layer	https://www.tai.ee/et/sotsiaaltoo/ligipaasetavus-kelle-jaoks
eesti_puuetega_inimeste_koda_epikoda_digiligipaasetavus	EPIKoda: digiligipääsetavus	https://epikoda.ee/digiligipaasetavus/	https://epikoda.ee/digiligipaasetavus	html	web_page	web_page	Eesti Puuetega Inimeste Koda	eesti_puuetega_inimeste_koda	source_registry	background	"[""Ligipääsetavus"", ""ligipääsetavus""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""4) Ligipääsetavus"", ""heading_3"": null, ""heading_4"": null, ""line"": 130, ""order"": 91}"	0	False	"[""EPIKoda: digiligipääsetavus""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Eesti Puuetega Inimeste Koda""]"	"[""eesti_puuetega_inimeste_koda""]"	"[{""heading_2"": ""4) Ligipääsetavus"", ""line"": 130, ""order"": 91}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://epikoda.ee/digiligipaasetavus
sotsiaalkindlustusamet_ska_teenusepakkujad	SKA teenusepakkujad	https://sotsiaalkindlustusamet.ee/teenusepakkujad	https://sotsiaalkindlustusamet.ee/teenusepakkujad	html	registry	registry	Sotsiaalkindlustusamet	sotsiaalkindlustusamet	service_provider_registries	service_provider_lookup	"[""Teenuseosutajad, registrid ja tegevusload"", ""Teenusepakkujad ja teenuskohad""]"	BOTH	et	"[""OK""]"	referenced_only	medium	known			"{""heading_2"": ""5) Teenuseosutajad, registrid ja tegevusload"", ""heading_3"": ""Teenusepakkujad ja teenuskohad"", ""heading_4"": null, ""line"": 135, ""order"": 92}"	0	False	"[""SKA teenusepakkujad""]"	"[""service_provider_registries""]"	"[""registry""]"	"[""registry""]"	"[""Sotsiaalkindlustusamet""]"	"[""sotsiaalkindlustusamet""]"	"[{""heading_2"": ""5) Teenuseosutajad, registrid ja tegevusload"", ""heading_3"": ""Teenusepakkujad ja teenuskohad"", ""line"": 135, ""order"": 92}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	registry_reference	https://sotsiaalkindlustusamet.ee/teenusepakkujad
sotsiaalkindlustusamet_ska_teenuskohad	SKA teenuskohad	https://www.sotsiaalkindlustusamet.ee/teenuskohad	https://www.sotsiaalkindlustusamet.ee/teenuskohad	html	registry	registry	Sotsiaalkindlustusamet	sotsiaalkindlustusamet	service_provider_registries	service_provider_lookup	"[""Teenuseosutajad, registrid ja tegevusload"", ""Teenusepakkujad ja teenuskohad""]"	BOTH	et	"[""OK""]"	referenced_only	medium	known			"{""heading_2"": ""5) Teenuseosutajad, registrid ja tegevusload"", ""heading_3"": ""Teenusepakkujad ja teenuskohad"", ""heading_4"": null, ""line"": 136, ""order"": 93}"	0	False	"[""SKA teenuskohad""]"	"[""service_provider_registries""]"	"[""registry""]"	"[""registry""]"	"[""Sotsiaalkindlustusamet""]"	"[""sotsiaalkindlustusamet""]"	"[{""heading_2"": ""5) Teenuseosutajad, registrid ja tegevusload"", ""heading_3"": ""Teenusepakkujad ja teenuskohad"", ""line"": 136, ""order"": 93}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	registry_reference	https://www.sotsiaalkindlustusamet.ee/teenuskohad
